,Index,WaveletSystemType,RefinableMaskInfo,DualRefinableMaskInfo,SymmetryInfo,DilationMatrixInfo,WaveletMaskAmount,SR,DualSR,ValidPRP,SourceInfo,Level,Estimated_CR,TestImg
425,Q0_NI_09_C1_4С_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Rhomb-2,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.045929202883612456,lenna.bmp
426,Q0_NI_09_C1_4С_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Rhomb-2,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.09921256574801249,lenna.bmp
427,Q0_NI_09_C1_4С_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Rhomb-2,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.21431099571326834,lenna.bmp
428,Q0_NI_09_C1_4С_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Rhomb-2,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.46293735614364534,lenna.bmp
429,Q0_NI_09_C1_4С_D4_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,4-Compatible In Rhomb-2,D4,QuincunxRotation,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,1.0,lenna.bmp
430,Q0_NI_04_SS_1С_D1SX_FLL2,Frame-like Dual Wavelet System,Best In Special,1-Compatible In 3-point Line,D1,QuincunxRotation,2,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0009765625,lenna.bmp
431,Q0_NI_04_SS_1С_D1SX_FLL2,Frame-like Dual Wavelet System,Best In Special,1-Compatible In 3-point Line,D1,QuincunxRotation,2,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.002109491677524035,lenna.bmp
432,Q0_NI_04_SS_1С_D1SX_FLL2,Frame-like Dual Wavelet System,Best In Special,1-Compatible In 3-point Line,D1,QuincunxRotation,2,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.004556754060844206,lenna.bmp
433,Q0_NI_04_SS_1С_D1SX_FLL2,Frame-like Dual Wavelet System,Best In Special,1-Compatible In 3-point Line,D1,QuincunxRotation,2,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0098431332023037,lenna.bmp
434,Q0_NI_04_SS_1С_D1SX_FLL2,Frame-like Dual Wavelet System,Best In Special,1-Compatible In 3-point Line,D1,QuincunxRotation,2,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.021262343752724643,lenna.bmp
435,Q0_NI_04_SS_1С_D1SX_FLL2,Frame-like Dual Wavelet System,Best In Special,1-Compatible In 3-point Line,D1,QuincunxRotation,2,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.045929202883612456,lenna.bmp
436,Q0_NI_04_SS_1С_D1SX_FLL2,Frame-like Dual Wavelet System,Best In Special,1-Compatible In 3-point Line,D1,QuincunxRotation,2,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.09921256574801249,lenna.bmp
437,Q0_NI_04_SS_1С_D1SX_FLL2,Frame-like Dual Wavelet System,Best In Special,1-Compatible In 3-point Line,D1,QuincunxRotation,2,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.21431099571326834,lenna.bmp
438,Q0_NI_04_SS_1С_D1SX_FLL2,Frame-like Dual Wavelet System,Best In Special,1-Compatible In 3-point Line,D1,QuincunxRotation,2,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.46293735614364534,lenna.bmp
439,Q0_NI_04_SS_1С_D1SX_FLL2,Frame-like Dual Wavelet System,Best In Special,1-Compatible In 3-point Line,D1,QuincunxRotation,2,1,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,1.0,lenna.bmp
440,Q0_NI_06_C1_1С_D2SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,1-Compatible In 3-point Line,D2,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0009765625,lenna.bmp
441,Q0_NI_06_C1_1С_D2SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,1-Compatible In 3-point Line,D2,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.002109491677524035,lenna.bmp
442,Q0_NI_06_C1_1С_D2SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,1-Compatible In 3-point Line,D2,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.004556754060844206,lenna.bmp
443,Q0_NI_06_C1_1С_D2SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,1-Compatible In 3-point Line,D2,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0098431332023037,lenna.bmp
444,Q0_NI_06_C1_1С_D2SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,1-Compatible In 3-point Line,D2,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.021262343752724643,lenna.bmp
445,Q0_NI_06_C1_1С_D2SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,1-Compatible In 3-point Line,D2,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.045929202883612456,lenna.bmp
446,Q0_NI_06_C1_1С_D2SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,1-Compatible In 3-point Line,D2,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.09921256574801249,lenna.bmp
447,Q0_NI_06_C1_1С_D2SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,1-Compatible In 3-point Line,D2,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.21431099571326834,lenna.bmp
448,Q0_NI_06_C1_1С_D2SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,1-Compatible In 3-point Line,D2,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.46293735614364534,lenna.bmp
449,Q0_NI_06_C1_1С_D2SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,1-Compatible In 3-point Line,D2,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,1.0,lenna.bmp
450,Q0_NI_06_C1_2С_D1SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Special,D1,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0009765625,lenna.bmp
451,Q0_NI_06_C1_2С_D1SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Special,D1,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.002109491677524035,lenna.bmp
452,Q0_NI_06_C1_2С_D1SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Special,D1,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.004556754060844206,lenna.bmp
453,Q0_NI_06_C1_2С_D1SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Special,D1,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0098431332023037,lenna.bmp
454,Q0_NI_06_C1_2С_D1SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Special,D1,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.021262343752724643,lenna.bmp
455,Q0_NI_06_C1_2С_D1SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Special,D1,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.045929202883612456,lenna.bmp
456,Q0_NI_06_C1_2С_D1SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Special,D1,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.09921256574801249,lenna.bmp
457,Q0_NI_06_C1_2С_D1SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Special,D1,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.21431099571326834,lenna.bmp
458,Q0_NI_06_C1_2С_D1SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Special,D1,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.46293735614364534,lenna.bmp
459,Q0_NI_06_C1_2С_D1SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Special,D1,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,1.0,lenna.bmp
460,Q0_NI_06_C1_2С_D2SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Cube-1,D2,QuincunxRotation,2,3,3,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0009765625,lenna.bmp
461,Q0_NI_06_C1_2С_D2SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Cube-1,D2,QuincunxRotation,2,3,3,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.002109491677524035,lenna.bmp
462,Q0_NI_06_C1_2С_D2SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Cube-1,D2,QuincunxRotation,2,3,3,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.004556754060844206,lenna.bmp
463,Q0_NI_06_C1_2С_D2SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Cube-1,D2,QuincunxRotation,2,3,3,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0098431332023037,lenna.bmp
464,Q0_NI_06_C1_2С_D2SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Cube-1,D2,QuincunxRotation,2,3,3,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.021262343752724643,lenna.bmp
465,Q0_NI_06_C1_2С_D2SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Cube-1,D2,QuincunxRotation,2,3,3,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.045929202883612456,lenna.bmp
466,Q0_NI_06_C1_2С_D2SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Cube-1,D2,QuincunxRotation,2,3,3,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.09921256574801249,lenna.bmp
467,Q0_NI_06_C1_2С_D2SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Cube-1,D2,QuincunxRotation,2,3,3,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.21431099571326834,lenna.bmp
468,Q0_NI_06_C1_2С_D2SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Cube-1,D2,QuincunxRotation,2,3,3,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.46293735614364534,lenna.bmp
469,Q0_NI_06_C1_2С_D2SX_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Cube-1,D2,QuincunxRotation,2,3,3,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,1.0,lenna.bmp
470,Q0_NI_06_C1_3С_D2SX_FL,Frame-like Dual Wavelet System,Best In Cube-1,3-Compatible In Special,D2,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0009765625,lenna.bmp
471,Q0_NI_06_C1_3С_D2SX_FL,Frame-like Dual Wavelet System,Best In Cube-1,3-Compatible In Special,D2,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.002109491677524035,lenna.bmp
472,Q0_NI_06_C1_3С_D2SX_FL,Frame-like Dual Wavelet System,Best In Cube-1,3-Compatible In Special,D2,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.004556754060844206,lenna.bmp
473,Q0_NI_06_C1_3С_D2SX_FL,Frame-like Dual Wavelet System,Best In Cube-1,3-Compatible In Special,D2,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0098431332023037,lenna.bmp
474,Q0_NI_06_C1_3С_D2SX_FL,Frame-like Dual Wavelet System,Best In Cube-1,3-Compatible In Special,D2,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.021262343752724643,lenna.bmp
475,Q0_NI_06_C1_3С_D2SX_FL,Frame-like Dual Wavelet System,Best In Cube-1,3-Compatible In Special,D2,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.045929202883612456,lenna.bmp
476,Q0_NI_06_C1_3С_D2SX_FL,Frame-like Dual Wavelet System,Best In Cube-1,3-Compatible In Special,D2,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.09921256574801249,lenna.bmp
477,Q0_NI_06_C1_3С_D2SX_FL,Frame-like Dual Wavelet System,Best In Cube-1,3-Compatible In Special,D2,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.21431099571326834,lenna.bmp
478,Q0_NI_06_C1_3С_D2SX_FL,Frame-like Dual Wavelet System,Best In Cube-1,3-Compatible In Special,D2,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.46293735614364534,lenna.bmp
479,Q0_NI_06_C1_3С_D2SX_FL,Frame-like Dual Wavelet System,Best In Cube-1,3-Compatible In Special,D2,QuincunxRotation,2,3,1,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,1.0,lenna.bmp
480,Q0_NI_04_C1_2С_D2SXY_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Same,"D2 with center (1/2,1/2)",QuincunxRotation,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0009765625,lenna.bmp
481,Q0_NI_04_C1_2С_D2SXY_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Same,"D2 with center (1/2,1/2)",QuincunxRotation,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.002109491677524035,lenna.bmp
482,Q0_NI_04_C1_2С_D2SXY_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Same,"D2 with center (1/2,1/2)",QuincunxRotation,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.004556754060844206,lenna.bmp
483,Q0_NI_04_C1_2С_D2SXY_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Same,"D2 with center (1/2,1/2)",QuincunxRotation,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0098431332023037,lenna.bmp
484,Q0_NI_04_C1_2С_D2SXY_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Same,"D2 with center (1/2,1/2)",QuincunxRotation,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.021262343752724643,lenna.bmp
485,Q0_NI_04_C1_2С_D2SXY_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Same,"D2 with center (1/2,1/2)",QuincunxRotation,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.045929202883612456,lenna.bmp
486,Q0_NI_04_C1_2С_D2SXY_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Same,"D2 with center (1/2,1/2)",QuincunxRotation,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.09921256574801249,lenna.bmp
487,Q0_NI_04_C1_2С_D2SXY_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Same,"D2 with center (1/2,1/2)",QuincunxRotation,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.21431099571326834,lenna.bmp
488,Q0_NI_04_C1_2С_D2SXY_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Same,"D2 with center (1/2,1/2)",QuincunxRotation,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.46293735614364534,lenna.bmp
489,Q0_NI_04_C1_2С_D2SXY_FLL2,Frame-like Dual Wavelet System,Best In Cube-1,2-Compatible In Same,"D2 with center (1/2,1/2)",QuincunxRotation,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,1.0,lenna.bmp
